// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx308 midToHigh T F F T F F F F F F T T T T T T F T T F
trainEx430 lowToMid F T T F T T T T F F T T F F F F F F F F
trainEx205 midToHigh F T F F F T T F F F T T T T T T F T T F
trainEx498 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx199 midToHigh F T F T T F T F F F T F F T T T F T T T
trainEx653 lowToMid F T F T F F T F F F T T T T T T F T F F
trainEx45 lowToMid F T F F F T T F F F T T T T T F F F F F
trainEx134 midToHigh F T T F F F T F F F T F T T T T F T T T
trainEx491 lowToMid F T T F F F T F F F T T T T F F F T T F
trainEx515 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx678 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx212 midToHigh F T T F T T T F F F T F T T T F F T T T
trainEx131 lowToMid F T T F F T F F F F T F T F F F F F F F
trainEx268 lowToMid F T T T F T T F F F T T T T F F F F F F
trainEx763 midToHigh F T T F F T T F F F T T F T T T F T T F
trainEx222 midToHigh T T F T F T F F F F T T F T T T F F F F
trainEx613 midToHigh F F F T F T T F F F T T T T T T F F F F
trainEx660 midToHigh T T F F T T F F F F T T F T T T F F F F
trainEx352 lowToMid F T T F F T F F F F T F T F F F F T F F
trainEx769 midToHigh F F F T T T F F F F T T F T F F F T T T
trainEx89 lowToMid F T T T F T F F F F T T T T F F F T F F
trainEx807 midToHigh F F F T T F F F F F T T F T T T F T T F
trainEx733 lowToMid T T F T F T F F F F T T F F F F F F F F
trainEx381 lowToMid F T T F F F T F F F T T T T T T F T F F
trainEx328 lowToMid F T T F F T T F F F T T T T F F F T F F
trainEx838 midToHigh F T F F F F T F F F F F T T T F F T T T
trainEx776 midToHigh F T F F F T F F F F T T T F F F F F F F
trainEx783 lowToMid F T T F F T T F F F T F T F F F F T T F
trainEx682 lowToMid F T F F T T F F F F T T T T T T F T T F
trainEx406 lowToMid F T T F T F F F F F T T T T F F F T T F
trainEx618 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx809 midToHigh F F F T F F T F F F T F F T T T F T T F
trainEx67 midToHigh F T T F T T T F F F T T T T T F F T F F
trainEx753 lowToMid F F F T F T T T F F T T F T F F F F F F
trainEx830 midToHigh T T F T F T F F F F T T F T T T F F F F
trainEx362 midToHigh F T T T F F T T F F T F F T T T F T T T
trainEx652 lowToMid F T F F F F F F F F T F T T F F F F F F
trainEx474 midToHigh T T F T F T F F F F T T F T T T F T F F
trainEx170 midToHigh F F F T F T T F F F T F T T T T F T T T
trainEx342 midToHigh F F F T F T F F F F T F F T T T F T T T
trainEx150 midToHigh F T F T T T T F F F T T T T T F F T F F
trainEx651 lowToMid F T F T T T T T F F T T F T T T F F F F
trainEx392 midToHigh T T F T T T F F F F T T F T T T F T T T
trainEx759 midToHigh F F F T F F T F F F T T T T T T F T T T
trainEx93 midToHigh F T F F T T T F F F T T T T T T F F F F
trainEx562 midToHigh T T F T F T F F F F T F F T T T F T T F
trainEx737 lowToMid F T T F T T T T F F T T F F F F F F F F
trainEx809 midToHigh F F F T F F T F F F T F F T T T F T T F
trainEx682 lowToMid F T F F T T F F F F T T T T T T F T T F
trainEx297 midToHigh T F F T T T F F F F T T F T T T F F F F
trainEx327 midToHigh F F F T F F F F F F T F T T T T F T T T
trainEx487 midToHigh T T F T T T T F F F T T F T T F F T T F
trainEx698 midToHigh F F F T F T T F F F T T T T T F F F F F
trainEx500 midToHigh F T T F F T F F F F T T T F F F F F F F
