// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx20 midToHigh F T T F F T F F F F T T T T T T F F F F
trainEx656 midToHigh F T F F F T F F F F T T T T T F F T F F
trainEx866 midToHigh F T T F F T F T F F T T F T T T T T F F
trainEx682 lowToMid F T F F T T F F F F T T T T T T F T T F
trainEx676 lowToMid F T T T T T T T T F T T F T F F F F F F
trainEx26 lowToMid F T F F F T F F F F T T T T T T F F F F
trainEx382 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx180 lowToMid T T T T T T F F F F T T F T T T F T T F
trainEx35 midToHigh T F F T F F F F F F T T F T T T T F F F
trainEx151 lowToMid T T F T F T F F F F T T F F F F F F F F
trainEx802 midToHigh F F F T F F T F F F T T T T T T F T T F
trainEx632 lowToMid F T T F F T F F F F T T F T T T T F F F
trainEx356 lowToMid F T F T T F F F F F T F F T F F F T T T
trainEx318 midToHigh F T T F F T F F F F T T F T F F F F F F
trainEx648 lowToMid F F F T F T T T T F T T T T T T F T T F
trainEx161 midToHigh F F F T F T T F F F T T F T T T T F F F
trainEx644 lowToMid F T F F F F F F F F T F T T F F F T T T
trainEx324 lowToMid F T T F F T F F F F T T F T T F F T F F
trainEx377 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx353 lowToMid F T T F T T F F F F T T T F F F F T T T
trainEx175 midToHigh F T F T T T F F F F T T F T T T F T T F
trainEx730 midToHigh F T T F F F F F F F T F T T T T F T T F
trainEx406 lowToMid F T T F T F F F F F T T T T F F F T T F
trainEx605 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx256 lowToMid F T T F F T F F F F T T T T F F F T T F
trainEx612 midToHigh F F F T F F T F F F T F T T T F F T T T
trainEx869 lowToMid F T T T F T T T T F T T F F F F F F F F
trainEx853 lowToMid F T F F T T T F F F T T F F F F F F F F
trainEx59 lowToMid F T F T T T T F F F T T T T F F F F F F
trainEx65 lowToMid F T T F F T F F F F T T T T F F F F F F
trainEx553 midToHigh F T F F F F T F F F T F T T T T F T T F
trainEx335 midToHigh F T T F F F F F F F T T T T F F F F F F
trainEx591 lowToMid F T F T T T F F F F T T T T T F F T F F
trainEx873 midToHigh T F F T F T F F F F T T F T T T F T F F
trainEx63 lowToMid F T T F F F F F F F T F T T T F F T T T
trainEx447 lowToMid T T T T T T F F F F T T F T F F F T T F
trainEx816 midToHigh F T F T T F T F F F T F T T T T F T T T
trainEx284 midToHigh F T T F F F T F F F T F F T F F F T T F
trainEx456 lowToMid F T F F F T T F F F T T F T F F F F F F
trainEx505 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx683 lowToMid T F F T F T F F F F T T F T T T F F F F
trainEx527 midToHigh F F F T F T T F F F T T F T T T F T F F
trainEx862 midToHigh F F F T F T T F F F T T T T T T F T T F
trainEx403 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx463 midToHigh F F F T F F F F F F T F T T T T F T T T
trainEx267 lowToMid T T T T F T F F F F T T F T F F F T F F
trainEx164 lowToMid F T F T F T T F F F T T F T T T T F F F
trainEx434 lowToMid F T T F T T F F F F T T T F F F F F F F
trainEx222 midToHigh T T F T F T F F F F T T F T T T F F F F
trainEx848 lowToMid F T T F F T T F F F T T F T T F F T T F
trainEx218 lowToMid F T F T F T F F F F T T F F F F F F F F
trainEx389 lowToMid F T F F F T T F F F T F F F F F F F F F
trainEx518 lowToMid F T T F T T T T F F T T F F F F F F F F
trainEx234 lowToMid F F F F F T F F F F T T T T F F F F F F
trainEx101 midToHigh F T F F F T T F F F T T T T T T F F F F
trainEx489 midToHigh F T T F T T F F F F T F T T T F F T T F
trainEx215 midToHigh F F F F F T T F F F T T T T F F F T F F
trainEx158 lowToMid F T T T F T F F F F T T F T T T T F F F
trainEx508 midToHigh F T T F F T F F F F T F T T T T F T T F
trainEx438 midToHigh F T T F T T T F F F T T F T T F F T F F
trainEx841 lowToMid F T F F F F F F F F T F T F F F F F F F
trainEx542 lowToMid F T T T F T T T T F T T F T T T F F F F
trainEx551 lowToMid T T T T F T F F F F T T F T F F F F F F
trainEx871 lowToMid F T T F T T T T T F T T F F F F F F F F
trainEx591 lowToMid F T F T T T F F F F T T T T T F F T F F
trainEx505 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx823 midToHigh T T F T F T T F F F T T F T T T F T T T
trainEx299 midToHigh F T F F F T T F F F T T T T T T F T T F
trainEx229 midToHigh F T F T F F F F F F T T F T T T F T T T
trainEx833 midToHigh F T T F F F F T F F F F T T T T F T T T
trainEx69 midToHigh T F F T F T F F F F T T F T T T F T F F
trainEx557 midToHigh F F F T F F F F F F T F F T F F F T T T
trainEx102 midToHigh F T T F T T T F F F T T F F F F F T F F
trainEx853 lowToMid F T F F T T T F F F T T F F F F F F F F
trainEx74 midToHigh F T F T F T F F F F T F T T T T F T T T
trainEx81 lowToMid F T T F F T T F F F T T F T T F F F F F
trainEx36 midToHigh F T F T T T T F F F T T T T T F F T F F
trainEx231 midToHigh F F F T F T T F F F T T F T T T F T T F
trainEx457 midToHigh F T F T F F F F F F T F F T T T F T T T
trainEx144 midToHigh F T T F F T T F F F T F T T T F F T F F
trainEx40 lowToMid F T F F T T T T F F T T F T T T F F F F
trainEx643 midToHigh F T F F F T F F F F T T F T T F F F F F
