// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx274 lowToMid F T F F T T F F F F T T T F F F F T T F
trainEx859 midToHigh T F F T F T F F F F T T F T T T T F F F
trainEx861 midToHigh F T F T T T T F F F T T T T T T F F F F
trainEx58 midToHigh T T T T F T T F F F T T F T T F F T F F
trainEx174 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx820 lowToMid F F F T T F F T T F T T F T F F F T T T
trainEx754 lowToMid F T F F F T T T T F T T F T T T T F F F
trainEx198 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx697 lowToMid F T T F T T T F F F T T F T T T F F F F
trainEx242 midToHigh F F F T T F F F F F T F T T T T F T T T
trainEx405 lowToMid F F F T F F F F F F T T F T T T F T T F
trainEx242 midToHigh F F F T T F F F F F T F T T T T F T T T
trainEx520 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx307 midToHigh F T T F F T T T F F T T T T F F F F F F
trainEx886 midToHigh F T T F F T T F F F T F T T F F F T T F
trainEx637 midToHigh T T F T F T F F F F T T F T T T F F F F
trainEx650 midToHigh F T T T T T F F F F T F F T T T F T T T
trainEx100 lowToMid F T F T F T F F F F T T T T T F F F F F
trainEx484 lowToMid F T T F T T T T T F T T T F F F F F F F
trainEx754 lowToMid F T F F F T T T T F T T F T T T T F F F
trainEx774 lowToMid T T F T T T F F F F T T F T F F F T T F
trainEx360 midToHigh F T T T F T F F F F T T F T T T F F F F
trainEx296 lowToMid T T F T T T T F F F T T F T T T F T F F
trainEx294 lowToMid F T T T T T T T T F T T T T T F F F F F
trainEx602 lowToMid F T F F F F T F F F T F T T T F F T F F
trainEx294 lowToMid F T T T T T T T T F T T T T T F F F F F
trainEx126 lowToMid F T F T T F T T T F T T T T T T F T F F
trainEx472 lowToMid T F F T F T F F F F T T F T T T F T F F
trainEx212 midToHigh F T T F T T T F F F T F T T T F F T T T
trainEx409 midToHigh F T F F F T T F F F T F T F F F F F F F
trainEx286 midToHigh F T F T F T T F F F T T T T T F F F F F
trainEx532 lowToMid F T F T F T T F F F T T F T F F F F F F
trainEx546 lowToMid F T T F T T T F F F T T F F F F F F F F
trainEx273 lowToMid F T F T F T T F F F T T F T T T F F F F
trainEx784 lowToMid F T T T T T F T F F T T F T T T F T F F
trainEx64 midToHigh F T T F F T F F F F T F T T T F F T T T
trainEx306 midToHigh F T T F F T T T F F T T F T F F F F F F
trainEx357 lowToMid F T F T F T F F F F T T F T T F F F F F
trainEx793 lowToMid F T F F T F F F F F T F F F F F F T F F
trainEx716 lowToMid F T F F F T T T T F T F F T F F F F F F
trainEx669 midToHigh F T T F F T F F F F T T F T T F F F F F
trainEx108 midToHigh F F F T F T F F F F T T F T T T F F F F
trainEx517 midToHigh T T F T F T F F F F T T F T T F F F F F
trainEx878 midToHigh F T F T F T F F F F T T F T T T F T F F
trainEx803 midToHigh F T F F F T F F F F T F T T F F F T F F
trainEx574 lowToMid F F F T F T F F F F T T F F F F F F F F
trainEx45 lowToMid F T F F F T T F F F T T T T T F F F F F
trainEx564 midToHigh F T F T F T T F F F T T T T T T F T T T
trainEx103 lowToMid F T T F F F T F F F T T F F F F F T F F
trainEx99 midToHigh F T F T T T T F F F T T F T T T F T T F
trainEx735 midToHigh F F F T F F T F F F T F F T T T F T T F
trainEx862 midToHigh F F F T F T T F F F T T T T T T F T T F
trainEx148 midToHigh F T F T T T F F F F T T F T T T F T T T
trainEx249 lowToMid T F F T T F T F F F T T F T F F F F F F
trainEx754 lowToMid F T F F F T T T T F T T F T T T T F F F
trainEx713 midToHigh F T T F F T F F F F T T T T F F F F F F
trainEx336 midToHigh F F F T F F F F F F T F F T T T F T T T
trainEx625 midToHigh F T F F T T F F F F T T T T T T F F F F
trainEx848 lowToMid F T T F F T T F F F T T F T T F F T T F
trainEx548 lowToMid T T F T F T T F F F T T T T T T F T F F
trainEx570 lowToMid F T F T F T T T T F T T F T T T F F F F
trainEx432 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx811 midToHigh F F F T F F F F F F T T T T T T F T F F
trainEx248 lowToMid F T F T F T F F F F T T F F F F F F F F
trainEx698 midToHigh F F F T F T T F F F T T T T T F F F F F
trainEx147 midToHigh T T F T T T F F F F T T F T T T F T T T
trainEx815 midToHigh F F F T T T F F F F T F F F F F F T T T
trainEx191 lowToMid F T T F T T T F F F T T T T T F F T F F
trainEx722 lowToMid F T T F F F F F F F T T T T T T F F F F
trainEx162 lowToMid T T T T T T T T F F T T F T F F F T F F
trainEx889 midToHigh F T F F F F F F F F T F T T T F F F F F
trainEx845 midToHigh F T T F F T T F F F T T T T T F F T F F
trainEx614 midToHigh F T T F F T T F F F T F T T F F F T T F
trainEx663 midToHigh T T F T T T F F F F T T F T T F F T T F
trainEx56 lowToMid F T F T F T T F F F T T T T T T F F F F
trainEx68 midToHigh F F F T T F T F F F T F T T T T F T T F
trainEx162 lowToMid T T T T T T T T F F T T F T F F F T F F
trainEx341 midToHigh T T F F F T F F F F T T F T T T F F F F
trainEx333 midToHigh F T F T F F T F F F T T F T T T F T F F
trainEx870 lowToMid F T T F F T T F F F T F T F F F F F F F
trainEx17 lowToMid F T T F T F F F F F T F T F F F F T T T
trainEx861 midToHigh F T F T T T T F F F T T T T T T F F F F
trainEx818 midToHigh F T T F F T F F F F T T F T T F F T F F
trainEx594 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx357 lowToMid F T F T F T F F F F T T F T T F F F F F
trainEx708 lowToMid F T T T F T F T F F T T F F F F F F F F
