// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx796 midToHigh T T F T F F F F F F T T F T T T F T F F
trainEx759 midToHigh F F F T F F T F F F T T T T T T F T T T
trainEx455 midToHigh F T T F F F F F F F T F T T T T F T T T
trainEx28 midToHigh T T F T T T T F F F T T F T T T T T T F
trainEx139 lowToMid F T T F T T F F F F T T T T T F F T T F
trainEx286 midToHigh F T F T F T T F F F T T T T T F F F F F
trainEx511 midToHigh F T F F F T T F F F T T T T T F F T T F
trainEx541 midToHigh F T T F F F F F F F T T T T T T F T F F
trainEx76 lowToMid F T T F F T F F F F T T F T T F F F F F
trainEx774 lowToMid T T F T T T F F F F T T F T F F F T T F
trainEx286 midToHigh F T F T F T T F F F T T T T T F F F F F
trainEx753 lowToMid F F F T F T T T F F T T F T F F F F F F
trainEx350 midToHigh T F F T T T F F F F T T F T T T F T T T
trainEx683 lowToMid T F F T F T F F F F T T F T T T F F F F
trainEx642 midToHigh T F F T F T F F F F T T F T F F F T T T
trainEx38 lowToMid F T F T F T F F F F T T F T F F F F F F
trainEx456 lowToMid F T F F F T T F F F T T F T F F F F F F
trainEx197 midToHigh T T F T T F F F F F T T T T T F F T T T
trainEx414 midToHigh F T T F F T F F F F T T T T T F F T F F
trainEx148 midToHigh F T F T T T F F F F T T F T T T F T T T
trainEx239 midToHigh F T F F T T T F F F T T T T F F F T F F
trainEx591 lowToMid F T F T T T F F F F T T T T T F F T F F
trainEx740 midToHigh F T T F F T F F F F T T F T F F F F F F
trainEx1 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx245 midToHigh F F F F F F T T F F F F F F F F F T T T
trainEx493 midToHigh F T T F F F F T F F T F T T T T F T T T
trainEx158 lowToMid F T T T F T F F F F T T F T T T T F F F
trainEx68 midToHigh F F F T T F T F F F T F T T T T F T T F
trainEx558 midToHigh F T F F F T F F F F T T F T T F F T F F
trainEx220 lowToMid F T F T F T T T F F T T T T F F F F F F
trainEx364 midToHigh T T F T T T F F F F T T F T F F F T T T
trainEx486 midToHigh F F F T F F F F F F T F F T F F F T T F
trainEx640 lowToMid F F F T F F T F F F T T T T T T F T T F
trainEx410 midToHigh F T F F F F T F F F T F T T F F F F F F
trainEx491 lowToMid F T T F F F T F F F T T T T F F F T T F
trainEx789 lowToMid F T T F T T F F F F T T T F F F F T T F
trainEx749 midToHigh F F F T F T T F F F T F F T F F F T T F
trainEx615 midToHigh F F F T F T T F F F T T T T T T F T T F
trainEx576 lowToMid F T T F F T T T T F T T F F F F F T F F
trainEx724 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx316 lowToMid T T T T F T F F F F T T F T T F F F F F
trainEx511 midToHigh F T F F F T T F F F T T T T T F F T T F
trainEx235 midToHigh F F F T F F F F F F T T F T T T T T F F
trainEx522 midToHigh F T F T F T F F F F T T F T T T F T T F
trainEx355 midToHigh F T T F F T F F F F T T T T T T F T T F
trainEx348 midToHigh F F F T F F F F F F T F F T T T F T T T
trainEx294 lowToMid F T T T T T T T T F T T T T T F F F F F
trainEx774 lowToMid T T F T T T F F F F T T F T F F F T T F
trainEx394 lowToMid F T F T F T T T F F T T T T F F F F F F
trainEx768 lowToMid F T T F T T F F F F T T T F F F F T F F
trainEx587 midToHigh F F F T F F F F F F T T F T T T F T F F
trainEx94 lowToMid F T T F T T F F F F T T T T F F F T T F
trainEx728 lowToMid F T F F F T F F F F T T F T T T F F F F
trainEx746 lowToMid F T T F F T T F F F T T T T T F F T F F
trainEx157 lowToMid F T T F F F F F F F T F T F F F F T T F
trainEx690 midToHigh F F F T F F T F F F T F F T T T F T T T
trainEx328 lowToMid F T T F F T T F F F T T T T F F F T F F
trainEx321 midToHigh F T F F F T F F F F T T T T T F F F F F
trainEx708 lowToMid F T T T F T F T F F T T F F F F F F F F
trainEx696 midToHigh F F F T F T F F F F T T F T T F F F F F
trainEx66 midToHigh F T T F T T T F F F T F T F F F F T T T
