// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx376 midToHigh T F F T T T F F F F T T F T T T F T T T
trainEx695 midToHigh T F F T T T F F F F T T F T T T F T T F
trainEx251 midToHigh T T F T T T T F F F T T F T T T F T T F
trainEx154 lowToMid F T F F T T F F F F T T F T T F F T F F
trainEx432 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx561 lowToMid F T T F F T T F F F T T T T T T F F F F
trainEx336 midToHigh F F F T F F F F F F T F F T T T F T T T
trainEx190 midToHigh F T F F T F T T T F T F F T F F F T T F
trainEx620 lowToMid F T F F F F T F F F T F T T T F F F F F
trainEx292 lowToMid F T T F T T F F F F T T T T F F F T T F
trainEx39 midToHigh T T F T T T T F F F T T F T T T F T T T
trainEx637 midToHigh T T F T F T F F F F T T F T T T F F F F
trainEx86 midToHigh F T F F T T T F F F T T T T T T F T T F
trainEx741 midToHigh F F F T F F F F F F T T T T T T F F F F
trainEx605 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx35 midToHigh T F F T F F F F F F T T F T T T T F F F
trainEx743 lowToMid F T T F T F F F F F T T F F F F F T F F
trainEx706 lowToMid F T F F F T F F F F T F T F F F F F F F
trainEx47 midToHigh F T F F F F T F F F T F T T T T F T T F
trainEx841 lowToMid F T F F F F F F F F T F T F F F F F F F
trainEx786 lowToMid F T T T F T F F F F T T F T F F F T F F
trainEx855 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx439 lowToMid F T T F F T F F F F T T F T T F F F F F
trainEx494 lowToMid F T T F T T F F F F T T T T F F F T T F
trainEx879 midToHigh T F F T F T F F F F T T F T T T F T T F
trainEx464 midToHigh F T T F F F T F F F T F T T T F F T T T
trainEx754 lowToMid F T F F F T T T T F T T F T T T T F F F
trainEx802 midToHigh F F F T F F T F F F T T T T T T F T T F
trainEx522 midToHigh F T F T F T F F F F T T F T T T F T T F
trainEx231 midToHigh F F F T F T T F F F T T F T T T F T T F
trainEx103 lowToMid F T T F F F T F F F T T F F F F F T F F
trainEx24 lowToMid F T F T T T T T T F T T T T T T F T F F
trainEx308 midToHigh T F F T F F F F F F T T T T T T F T T F
trainEx741 midToHigh F F F T F F F F F F T T T T T T F F F F
trainEx516 midToHigh T T T T F F F F F F T T F F F F F T F F
trainEx582 midToHigh F T F T F T F F F F T F F T T F F T T F
trainEx164 lowToMid F T F T F T T F F F T T F T T T T F F F
trainEx358 midToHigh F T F F F T F F F F T F T T T F F F F F
trainEx864 midToHigh F T T T F T T F F F T T F T T T T F F F
trainEx78 midToHigh T T F T T T F F F F T T F T T F F T T T
trainEx315 lowToMid T T T T T T T T F F T T F T T T F F F F
trainEx435 lowToMid F T T F F T F F F F T F T T F F F T T F
trainEx622 lowToMid F T T F T T T T T F T T F T T T F F F F
trainEx647 lowToMid F T T F T T F F F F T T T T F F F T F F
trainEx856 lowToMid T T F T T T F F F F T T F T T F F F F F
trainEx348 midToHigh F F F T F F F F F F T F F T T T F T T T
trainEx518 lowToMid F T T F T T T T F F T T F F F F F F F F
trainEx814 midToHigh T T F T T T T F F F T T F T T T F T F F
trainEx89 lowToMid F T T T F T F F F F T T T T F F F T F F
trainEx851 lowToMid F T F T T T T T T F T T T T T T F T F F
trainEx85 lowToMid F T T F T T T F F F T T T T F F F F F F
trainEx125 midToHigh F T T F F F F F F F T T T T T T F F F F
trainEx530 midToHigh T F F T T T F F F F T T F T T T F T T F
trainEx693 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx751 lowToMid F T T F F T F F F F T F T F F F F F F F
trainEx33 midToHigh T F F T F T T F F F T T T T T T F F F F
trainEx204 midToHigh T T T T T T F F F F T T F T T T F T T F
trainEx766 lowToMid F T T F F T T F F F T T T F F F F F F F
trainEx311 lowToMid T T F T T T T F F F T T F T T T F T T F
trainEx438 midToHigh F T T F T T T F F F T T F T T F F T F F
trainEx155 midToHigh F F F T F F T F F F T F F T T T F T T T
trainEx888 lowToMid F T T F F T T T F F T T T T F F F F F F
trainEx709 midToHigh F T T F T T T F F F T F T T T T F T T T
trainEx243 lowToMid F T T F F T T F F F T T F F F F F F F F
trainEx397 lowToMid F T T F F T F F F F T T T F F F F T F F
trainEx370 lowToMid F F F F F T T T F F T T F T F F F F F F
trainEx213 lowToMid T T F T F T T F F F T T F T F F F T F F
trainEx638 lowToMid F T T F F T T T F F T T F F F F F T F F
trainEx704 midToHigh F F F T T T F F F F T F F T T T F T T T
trainEx402 lowToMid F T F T F T T T F F T T T T T T F T T F
trainEx891 lowToMid F T F T F T F F F F T T T T T T F T F F
trainEx283 lowToMid F T T F T T F F F F T T T F F F F T T F
trainEx786 lowToMid F T T T F T F F F F T T F T F F F T F F
trainEx452 midToHigh F F F T F T T F F F T T T T T T F T F F
trainEx643 midToHigh F T F F F T F F F F T T F T T F F F F F
trainEx514 lowToMid F T T F F T T F F F T F F F F F F F F F
trainEx786 lowToMid F T T T F T F F F F T T F T F F F T F F
trainEx304 midToHigh F T T T F T T F F F T T F F F F F F F F
trainEx49 lowToMid F T T F F T F F F F T F T F F F F T T F
trainEx579 midToHigh F T F F T T T F F F T T T T F F F T F F
trainEx290 lowToMid F T F F F F F F F F T T T T T F F F F F
trainEx891 lowToMid F T F T F T F F F F T T T T T T F T F F
trainEx660 midToHigh T T F F T T F F F F T T F T T T F F F F
trainEx33 midToHigh T F F T F T T F F F T T T T T T F F F F
trainEx806 midToHigh F T T F T T F F F F T T T T F F F T F F
trainEx635 lowToMid F F F T F T F F F F T T T T T F F T T F
trainEx96 lowToMid F T F F F T T F F F T T F T F F F T F F
trainEx87 lowToMid F T F T F T T F F F T T F T T F F F F F
trainEx266 midToHigh F T F T T T F F F F T T T T T T F T F F
trainEx86 midToHigh F T F F T T T F F F T T T T T T F T T F
trainEx226 midToHigh F T F T F T F F F F T F F T T T F T T T
trainEx676 lowToMid F T T T T T T T T F T T F T F F F F F F
trainEx628 midToHigh T F F T F F F F F F T T F T T T F T T F
trainEx321 midToHigh F T F F F T F F F F T T T T T F F F F F
trainEx122 midToHigh F T T F F F F F F F F F T F F F F T T T
trainEx377 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx810 lowToMid F T T F F T T F F F T T T F F F F F F F
trainEx179 midToHigh F F F F F T F F F F T T T T T T F T F F
trainEx255 midToHigh F T F F F T T F F F T T T T T T F F F F
trainEx798 lowToMid F T T F F T F F F F T T F T F F F F F F
trainEx585 lowToMid F T T F F T T T F F T F T F F F F T F F
trainEx757 lowToMid F T T F F T T T T F T T F F F F F T F F
trainEx278 midToHigh F T T F F T F F F F T F T T T F F T T T
trainEx298 lowToMid T T T T F F F F F F T T F F F F F T F F
trainEx804 midToHigh F T T F F T T T F F T F F F F F F F F F
trainEx591 lowToMid F T F T T T F F F F T T T T T F F T F F
trainEx276 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx793 lowToMid F T F F T F F F F F T F F F F F F T F F
trainEx241 lowToMid F T T F F T T T F F T T T T F F F F F F
trainEx839 midToHigh F T T F F T F F F F T T T T F F F F F F
trainEx698 midToHigh F F F T F T T F F F T T T T T F F F F F
trainEx345 midToHigh T T T T F T F F F F T T F T T T F F F F
trainEx570 lowToMid F T F T F T T T T F T T F T T T F F F F
trainEx184 midToHigh F F F F F T T F F F T T T T F F F F F F
trainEx16 midToHigh F T F F F T T F F F T T F F F F F T F F
trainEx364 midToHigh T T F T T T F F F F T T F T F F F T T T
trainEx376 midToHigh T F F T T T F F F F T T F T T T F T T T
trainEx862 midToHigh F F F T F T T F F F T T T T T T F T T F
trainEx250 lowToMid F T T F F F F F F F T F T F F F F T T T
trainEx530 midToHigh T F F T T T F F F F T T F T T T F T T F
trainEx691 midToHigh F T T F F T T T F F T F T T T T F T T F
trainEx198 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx769 midToHigh F F F T T T F F F F T T F T F F F T T T
trainEx194 lowToMid T T T T F F F F F F T T F T F F F T T F
trainEx716 lowToMid F T F F F T T T T F T F F T F F F F F F
trainEx786 lowToMid F T T T F T F F F F T T F T F F F T F F
trainEx287 lowToMid F T T F F F T F F F T T T T T T F T F F
trainEx806 midToHigh F T T F T T F F F F T T T T F F F T F F
