// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx341 midToHigh T T F F F T F F F F T T F T T T F F F F
trainEx801 midToHigh T F F T F T T F F F T T F T T T F T T T
trainEx393 midToHigh F F F T T T T F F F T T F T T F F T F F
trainEx527 midToHigh F F F T F T T F F F T T F T T T F T F F
trainEx681 lowToMid T T F T T T T T F F T T F F F F F F F F
trainEx58 midToHigh T T T T F T T F F F T T F T T F F T F F
trainEx490 midToHigh F F F T F T F F F F T T T T T T F T T T
trainEx546 lowToMid F T T F T T T F F F T T F F F F F F F F
trainEx751 lowToMid F T T F F T F F F F T F T F F F F F F F
trainEx607 midToHigh F T T F F T T T F F T T F T F F F F F F
trainEx297 midToHigh T F F T T T F F F F T T F T T T F F F F
trainEx831 lowToMid F F F T F F T T T F T T F T T T T F F F
trainEx557 midToHigh F F F T F F F F F F T F F T F F F T T T
trainEx629 midToHigh F F F T T T F F F F T T F T T F F T T F
trainEx380 midToHigh F F F F T T F F F F T F F T T T F T T T
trainEx362 midToHigh F T T T F F T T F F T F F T T T F T T T
trainEx640 lowToMid F F F T F F T F F F T T T T T T F T T F
trainEx708 lowToMid F T T T F T F T F F T T F F F F F F F F
trainEx183 midToHigh T T F T F T F F F F T T F T T T F T F F
trainEx888 lowToMid F T T F F T T T F F T T T T F F F F F F
trainEx551 lowToMid T T T T F T F F F F T T F T F F F F F F
trainEx132 midToHigh F T T F F T F F F F T F T T T F F T F F
trainEx82 midToHigh F T T F T T T F F F T T F T T T F T T F
trainEx682 lowToMid F T F F T T F F F F T T T T T T F T T F
trainEx292 lowToMid F T T F T T F F F F T T T T F F F T T F
trainEx586 lowToMid F T T F F T F F F F T T F T T F F T F F
trainEx364 midToHigh T T F T T T F F F F T T F T F F F T T T
trainEx480 midToHigh F F F F T T F F F F T F T F F F F T T T
trainEx660 midToHigh T T F F T T F F F F T T F T T T F F F F
trainEx553 midToHigh F T F F F F T F F F T F T T T T F T T F
trainEx577 midToHigh F F F T F T T F F F T F T T T T F T T F
trainEx3 midToHigh F F F T F F T F F F T T T T T T F T F F
trainEx52 lowToMid F T F F T T F F F F T T T F F F F T T F
trainEx425 lowToMid F T T F F T T F F F T F F F F F F F F F
trainEx155 midToHigh F F F T F F T F F F T F F T T T F T T T
